subject_id,date,ACS_ratio,ACS_transition,ACS_avg_duration,ACS_max_duration,most_common_activity,model_label,count_IN_VEHICLE,count_ON_BICYCLE,count_RUNNING,count_STILL,count_UNKNOWN,count_WALKING,"Inside, small room",Speech,Silence,Music,"Narration, monologue","Child speech, kid speaking",Conversation,Speech synthesizer,Shout,Babbling,others,Ble_0_cnt,Ble_gen_cnt,Ble_most_class,Ble_rssi_avg,Ble_rssi_max,Ble_rssi_min,Gps_altitude,Gps_latitude,Gps_longitude,Gps_speed_avg,Gps_speed_max,M_total_light,M_avg_light,M_max_light,M_evening_avg,M_morning_avg,M_noon_mean,M_evening_avg,M_morning_max,M_noon_max,M_evening_min,M_morning_min,M_noon_min,M_evening_total,M_morning_total,M_noon_total,Screen_total,Screen_ratio,Screen_change,Screen_max,Instagram,Microsoft Launcher,NAVER,One UI 홈,YouTube, ✝️성경일독Q, 캐시워크,시스템 UI,카카오톡,통화,Wifi_rssi_avg,Wifi_rssi_max,Wifi_rssi_min,Hr_start,Hr_last,Hr_avg,Hr_change_avg,total_screen,ratio_screen,on_off_change,max_screen,Pedo_step_total,Pedo_avg_freq,Pedo_distance_total,Pedo_burn_total,Pedo_speed_avg,Pedo_active_time,Pedo_walk_max
id01,2024-07-06,0.21312684365781712,24,24.083333333333332,76,STILL,0,252.0,0.0,0.0,1177.0,0.0,11.0,1.824362638888889e-05,0.001292823728661389,0.9986109113888888,7.056702820972223e-15,2.8872293055555555e-05,0.0,0.0,0.0,0.0,0.0,5.6164943708333334e-05,231.0,77.0,0.0,-76.20454545454545,-39.0,-91.0,109.8466061422796,0.215019020561742,0.10851508862330661,1.4888908291368184,38.5364,13033.0,90.50694444444444,1338.0,127.36111111111111,136.86111111111111,97.61111111111111,1055.0,1338.0,646.0,0.0,0.0,9.0,4585.0,4927.0,3514.0,326,0.23453237410071942,1,51,0.0,0.0,2017046.0,8245218.0,3067943.0,9718087.0,245218.0,0.0,3475951.0,2222432.0,-69.98005698005699,-21.0,-91.0,88.0,87.0,87.33333333333333,-0.5,326,0.23453237410071942,1,51,631.0,0.010753237900477164,489.2803249359131,21.760160267353058,0.008338110513563618,26.0,3.0
id01,2024-07-07,0.1457142857142857,7,51.0,111,STILL,0,105.0,1.0,0.0,1325.0,0.0,9.0,2.5252552777777777e-05,0.0003401664142903625,0.9972371965784722,7.046886938888889e-15,9.676082935416667e-30,0.0,0.0,0.0,0.0,0.0,0.006042109003333333,536.0,70.0,0.0,-76.10726072607261,-28.0,-92.0,99.67922218779053,0.23191120059652925,0.10280519975983886,0.34445234738146885,35.9753,15046.0,104.48611111111111,1125.0,191.25,96.44444444444444,130.25,492.0,1125.0,1004.0,0.0,0.0,0.0,6885.0,3472.0,4689.0,303,0.2148936170212766,2,92,0.0,0.0,1410946.0,8112020.0,1759970.0,11764974.0,508644.0,0.0,4804905.0,106539.0,-64.9226393629124,-28.0,-90.0,53.0,68.0,60.833333333333336,1.3636363636363635,303,0.2148936170212766,2,92,3079.0,0.056330040248810824,2387.457116127014,114.73967599868774,0.043678322651427265,87.0,14.0
id01,2024-07-08,0.18273381294964028,33,14.941176470588236,61,STILL,0,87.0,0.0,0.0,1329.0,0.0,24.0,2.0753857936111112e-27,8.634859630833334e-08,0.9999998,7.066515777638889e-15,9.703038088333334e-30,0.0,0.0,0.0,0.0,0.0,0.0,838.0,55.0,1796.0,-74.11968680089485,-29.0,-93.0,94.46160512774217,0.23645461403809695,0.11267856928771328,0.533445292046583,32.4435,25548.0,177.41666666666666,629.0,62.111111111111114,329.97222222222223,291.3888888888889,469.0,525.0,629.0,0.0,0.0,6.0,2236.0,11879.0,10490.0,380,0.2676056338028169,3,38,0.0,0.0,2078513.0,12917137.0,1761169.0,10566678.0,2632103.0,0.0,3115948.0,917631.0,-63.325,-27.0,-92.0,64.0,93.0,85.5,9.666666666666666,380,0.2676056338028169,3,38,2597.0,0.0315246419033746,2012.9653310775757,86.71990013122559,0.024435121765933186,95.0,5.0
id01,2024-07-09,0.21089879688605803,41,14.19047619047619,48,STILL,0,141.0,0.0,0.0,1257.0,1.0,34.0,2.075385678591954e-27,8.634859540804597e-08,0.9999998,7.0665151510057475e-15,9.70303764928161e-30,0.0,0.0,0.0,0.0,0.0,0.0,763.0,42.0,0.0,-74.23975155279503,-40.0,-94.0,89.57807255467029,0.2372201244787252,0.11083261622308865,0.6610701644346499,29.0709,26430.0,183.54166666666666,1123.0,115.08333333333333,409.8888888888889,199.86111111111111,441.0,1123.0,425.0,0.0,0.0,0.0,4143.0,14756.0,7195.0,291,0.210412147505423,4,38,0.0,0.0,3868636.0,10406099.0,273477.0,10891586.0,2475218.0,0.0,4718227.0,392777.0,-68.28194726166329,-24.0,-93.0,64.0,75.0,71.5,0.1864406779661017,291,0.210412147505423,4,38,3075.0,0.041734527687296415,2367.017608642578,101.04962730407715,0.032125646154215225,84.0,11.0
id01,2024-07-10,0.15845070422535212,49,9.0,30,STILL,0,166.0,3.0,0.0,1213.0,0.0,48.0,8.133514305555555e-05,0.000202545395328875,0.9986109113888888,7.0567017838888896e-15,9.689557748888888e-30,0.0,0.0,0.0,0.0,0.0,0.0007902011138888887,1155.0,80.0,1796.0,-75.14746172441579,-45.0,-93.0,98.31262818392325,0.23492858292259344,0.12250743588322859,0.6661730234866027,47.7034,43213.0,300.09027777777777,19989.0,112.94444444444444,326.80555555555554,760.6111111111111,721.0,562.0,19989.0,0.0,0.0,0.0,4066.0,11765.0,27382.0,347,0.25703703703703706,7,39,0.0,0.0,2972323.0,12703635.0,1310577.0,13206088.0,2706967.0,0.0,1721830.0,1568641.0,-68.17582417582418,-28.0,-93.0,76.0,76.0,76.0,,347,0.25703703703703706,7,39,6068.0,0.07907219181652331,4715.053466796875,221.6593017578125,0.061441926854272556,145.0,8.0
id01,2024-07-12,0.17841726618705037,56,8.857142857142858,53,STILL,0,197.0,0.0,0.0,1203.0,0.0,40.0,0.00042093624166666667,0.0010284733948474054,0.9972484820972222,7.0468865383333336e-15,9.676085532638888e-30,0.0,0.0,0.0,0.0,0.0,0.0006855952458333333,816.0,65.0,1796.0,-73.95730337078652,-32.0,-92.0,95.79509978768579,0.23687533804670913,0.11712977888747346,0.9076393800424628,35.5597,83540.0,580.1388888888889,33975.0,128.77777777777777,817.4166666666666,1353.9722222222222,428.0,5303.0,33975.0,0.0,0.0,0.0,4636.0,29427.0,48743.0,450,0.32142857142857145,7,40,0.0,0.0,1880235.0,11761712.0,456701.0,12670714.0,4353124.0,0.0,3318333.0,1979266.0,-69.72777340676633,-26.0,-91.0,114.0,114.0,114.0,,450,0.32142857142857145,7,40,2858.0,0.03541511771995043,2208.510986328125,100.68000489473343,0.027366926720298945,69.0,15.0
id01,2024-07-13,0.10579710144927536,6,48.666666666666664,80,STILL,0,61.0,0.0,0.0,1364.0,0.0,15.0,0.00021848002083333336,0.00036218059484466667,0.9972220227777778,7.046887789583333e-15,9.676082599444444e-30,0.0,0.0,0.0,0.0,0.0,0.0013146593999999998,99.0,47.0,0.0,-76.03424657534246,-45.0,-94.0,97.74836129841619,0.23164137314567979,0.09556315156029481,0.404270064293555,34.9257,8310.0,57.708333333333336,968.0,95.69444444444444,64.02777777777777,71.08333333333333,352.0,968.0,169.0,0.0,0.0,15.0,3445.0,2305.0,2559.0,317,0.22971014492753622,2,79,0.0,0.0,2679726.0,6560994.0,627449.0,6451640.0,499237.0,0.0,748279.0,243208.0,-66.23568702290076,-20.0,-93.0,85.0,85.0,85.0,,317,0.22971014492753622,2,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-14,0.07122302158273382,6,33.0,63,STILL,0,164.0,0.0,0.0,1253.0,0.0,23.0,2.0753851141666668e-27,8.634858943055555e-08,0.9999998,7.066516179166667e-15,9.703035284722222e-30,0.0,0.0,0.0,0.0,0.0,0.0,576.0,61.0,1796.0,-75.18779342723005,-40.0,-91.0,102.33925673113387,0.2314678921653394,0.10189059741372772,0.33183619264315506,38.1439,12139.0,84.29861111111111,587.0,151.0,66.69444444444444,119.5,340.0,384.0,587.0,0.0,0.0,0.0,5436.0,2401.0,4302.0,324,0.23142857142857143,3,65,0.0,0.0,2078118.0,10092900.0,123765.0,11469987.0,677725.0,6139.0,3989356.0,593481.0,-65.68457711442787,-20.0,-91.0,74.0,94.0,83.86206896551724,0.7142857142857143,324,0.23142857142857143,3,65,2893.0,0.0350157346889373,2240.7998962402344,92.13003349304199,0.027121761029293565,83.0,11.0
id01,2024-07-15,0.33404255319148934,29,31.4,149,STILL,0,111.0,3.0,0.0,1279.0,0.0,47.0,0.00016867046527777778,4.9192997624804163e-05,0.9972220227777778,7.0468871352777786e-15,9.676083039444445e-30,0.0,0.0,0.0,0.0,0.0,0.0007515103472222223,764.0,63.0,1796.0,-74.74033816425121,-46.0,-93.0,93.95881184543157,0.23812325445106536,0.11268862906283857,0.648271045503792,30.3306,22433.0,155.78472222222223,565.0,63.94444444444444,315.6666666666667,221.63888888888889,347.0,565.0,543.0,0.0,0.0,0.0,2302.0,11364.0,7979.0,432,0.3107913669064748,2,52,0.0,0.0,1320416.0,13665612.0,1725447.0,11217670.0,859693.0,0.0,4400228.0,3442853.0,-67.25581395348837,-27.0,-91.0,79.0,79.0,79.0,,432,0.3107913669064748,2,52,4496.0,0.05429951690821256,3443.4187030792236,157.54833728075027,0.04158718240433845,104.0,15.0
id01,2024-07-16,0.2463768115942029,25,26.153846153846153,91,STILL,0,151.0,0.0,0.0,1225.0,0.0,64.0,3.804052222222222e-05,0.0010602545809589167,0.9972220227777778,7.046887547222222e-15,9.67608252013889e-30,0.0,0.0,0.0,0.0,0.0,0.00010205973986111113,893.0,66.0,1796.0,-74.68854166666667,-30.0,-93.0,92.47162869198313,0.2372781974092827,0.1111670060506329,0.7592755864978903,35.62,33310.0,231.31944444444446,3944.0,65.47222222222223,530.2222222222222,307.0833333333333,430.0,3944.0,1010.0,0.0,0.0,0.0,2357.0,19088.0,11055.0,423,0.3,2,80,0.0,0.0,1135400.0,12641946.0,526786.0,12098869.0,5314309.0,0.0,4202262.0,2126666.0,-70.27344992050874,-34.0,-92.0,83.0,87.0,84.06666666666666,0.06779661016949153,423,0.3,2,80,5195.0,0.06650025601638504,3997.7000732421875,171.3399592936039,0.05117383606300803,107.0,17.0
id01,2024-07-17,0.20869565217391303,41,13.714285714285714,56,STILL,0,87.0,0.0,0.0,1292.0,0.0,61.0,2.0725032631944447e-27,8.622866699166666e-08,0.9986109113888888,7.056702056111111e-15,9.689561396666668e-30,0.0,0.0,0.0,0.0,0.0,0.004732158970833332,1567.0,49.0,1408.0,-74.92331478045764,-40.0,-93.0,98.14651959555444,0.2364705724575917,0.11887856964151418,0.5374021057909251,36.6533,26944.0,187.11111111111111,2698.0,103.83333333333333,308.77777777777777,335.8333333333333,327.0,561.0,2698.0,0.0,0.0,0.0,3738.0,11116.0,12090.0,404,0.2885714285714286,5,69,0.0,0.0,1637375.0,12537715.0,13622.0,14944060.0,5764563.0,0.0,5412083.0,861313.0,-67.17084078711986,-22.0,-91.0,90.0,72.0,79.86486486486487,-0.5,404,0.2885714285714286,5,69,5508.0,0.06446629213483146,4225.5537109375,183.338280916214,0.04945638706621606,128.0,12.0
id01,2024-07-19,0.4011379800853485,33,33.1764705882353,297,STILL,0,128.0,0.0,0.0,1120.0,135.0,53.0,2.0753858089761573e-27,8.634859263534361e-08,0.9999998,7.0665162681626934e-15,9.703037723141655e-30,0.0,0.0,0.0,0.0,0.0,0.0,717.0,65.0,0.0,-75.25191815856778,-25.0,-94.0,92.48040357393836,0.23558855753438407,0.11502480401566108,0.76285661078205,33.0202,41472.0,286.0137931034483,7582.0,131.05405405405406,573.4444444444445,432.3888888888889,357.0,7582.0,3801.0,0.0,0.0,0.0,4849.0,20644.0,15566.0,460,0.3225806451612903,3,86,0.0,0.0,1525680.0,12117454.0,1742761.0,10116325.0,341001.0,0.0,4251640.0,1351210.0,-68.02238354506957,-20.0,-93.0,88.0,82.0,84.45,-0.3157894736842105,460,0.3225806451612903,3,86,4156.0,0.05762617859123684,3162.4852142333984,137.63006591796875,0.04385032188343591,90.0,18.0
id01,2024-07-21,0.0851063829787234,6,40.0,53,STILL,0,80.0,2.0,0.0,1347.0,0.0,11.0,2.075385809861111e-27,8.634859831527777e-08,0.9999998,7.06651541388889e-15,9.703037987083333e-30,0.0,0.0,0.0,0.0,0.0,0.0,634.0,56.0,1796.0,-76.06340057636888,-39.0,-94.0,105.29685279963334,0.23140984189137576,0.1021096182644565,0.3048450232984493,31.2557,16842.0,116.95833333333333,1094.0,110.61111111111111,168.83333333333334,188.36111111111111,368.0,1094.0,448.0,0.0,0.0,0.0,3982.0,6078.0,6781.0,293,0.2063380281690141,2,33,0.0,0.0,1037467.0,6865944.0,537927.0,9587631.0,2206725.0,0.0,2541017.0,400956.0,-64.64778578784758,-20.0,-89.0,91.0,91.0,91.0,,293,0.2063380281690141,2,33,2812.0,0.03607903515524763,2203.43505859375,107.9398193359375,0.028270914275003205,90.0,10.0
id01,2024-07-22,0.22042253521126762,30,20.866666666666667,66,STILL,0,131.0,0.0,0.0,1282.0,0.0,27.0,2.072502886666667e-27,0.0009360630342186792,0.9986109113888888,7.056700970555556e-15,9.689559628611113e-30,0.0,0.0,0.0,0.0,0.0,0.00017238361666666667,803.0,71.0,0.0,-74.22196796338673,-45.0,-94.0,105.68728835191014,0.23561259948098356,0.10996497930741088,0.49539017272185826,37.5845,32915.0,228.57638888888889,1773.0,223.38888888888889,392.5,281.05555555555554,476.0,1773.0,577.0,0.0,0.0,0.0,8042.0,14130.0,10118.0,376,0.26666666666666666,6,57,0.0,0.0,2076846.0,11493166.0,498618.0,11092273.0,3817585.0,0.0,5827234.0,1657463.0,-65.07924107142857,-19.0,-90.0,79.0,64.0,69.57894736842105,-0.8333333333333334,376,0.26666666666666666,6,57,2537.0,0.03293094496365524,1966.7073974609375,87.69989204406738,0.02552839300961757,89.0,6.0
id01,2024-07-23,0.26223776223776224,34,22.058823529411764,64,STILL,0,103.0,0.0,0.0,1240.0,0.0,87.0,8.69974861111111e-05,8.622866474166668e-08,0.9986109113888888,7.056702429166667e-15,9.689559492222223e-30,0.0,0.0,0.0,0.0,0.0,0.0005923222972222223,861.0,49.0,0.0,-74.2871287128713,-35.0,-93.0,95.53923399541031,0.23699904027854715,0.1097662422489515,0.47199419165941287,31.5905,34966.0,242.81944444444446,5462.0,104.63888888888889,323.8611111111111,532.3888888888889,458.0,610.0,5462.0,0.0,0.0,2.0,3767.0,11659.0,19166.0,406,0.29,5,40,0.0,0.0,1484956.0,8893029.0,2123409.0,11288273.0,4178006.0,0.0,4063957.0,814318.0,-72.92821368948248,-31.0,-94.0,97.0,97.0,97.0,0.0,406,0.29,5,40,7110.0,0.08586956521739131,5469.844723701477,231.8493157029152,0.06606092661475214,137.0,17.0
id01,2024-07-26,0.16907514450867053,52,9.0,51,STILL,0,198.0,0.0,0.0,1209.0,2.0,25.0,2.075385233190272e-27,8.634859224034335e-08,0.9999997999999999,7.066515688125895e-15,9.70303586881259e-30,0.0,0.0,0.0,0.0,0.0,0.0,901.0,53.0,1796.0,-73.98534031413612,-28.0,-93.0,97.60437515507402,0.2300747242907948,0.1308627924820114,0.8611941444049293,33.5684,32120.0,223.05555555555554,733.0,202.58333333333334,373.8888888888889,292.1666666666667,733.0,598.0,568.0,0.0,0.0,1.0,7293.0,13460.0,10518.0,380,0.2706552706552707,6,39,0.0,0.0,3203979.0,12174664.0,605224.0,12716961.0,1936091.0,0.0,4943757.0,2355632.0,-71.34622302158273,-30.0,-90.0,70.0,77.0,70.03333333333333,0.2413793103448276,380,0.2706552706552707,6,39,3496.0,0.042222222222222223,2694.7900352478027,115.57961216568947,0.032545773372558005,118.0,8.0
id01,2024-07-27,0.1262848751835536,6,57.333333333333336,105,STILL,0,0.0,0.0,0.0,1332.0,99.0,1.0,2.0753848341666668e-27,8.634858724444443e-08,0.9999998,7.0665164215277776e-15,9.703033793333334e-30,0.0,0.0,0.0,0.0,0.0,0.0,177.0,70.0,0.0,-65.61538461538461,-39.0,-94.0,106.79492931776275,0.230633274170252,0.09430137015212048,0.19104328518746158,17.5179,8736.0,60.248275862068965,461.0,99.41666666666667,76.0,67.16666666666667,461.0,146.0,173.0,0.0,3.0,12.0,3579.0,2736.0,2418.0,370,0.26203966005665724,2,57,0.0,0.0,2269851.0,6627591.0,2410783.0,5633663.0,2758.0,0.0,3376592.0,615780.0,-66.23116615067079,-21.0,-90.0,,,,,370,0.26203966005665724,2,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
