subject_id,date,S3@charging_period,S3@charging_transitions,S3@charging_entropy,S3@charging_avg_period,S3@charging_max_period,S3@charging_instability,S3@activity_diversity,S3@activity_entropy,S3@activity_change,S3@total_activity,S3@dynamic_state_ratio,S3@static_state_ratio,S3@activity_instability,S3@ambience_range,S3@ambience_cnt,S3@ambience_entropy,S3@ambience_mean,S3@ambience_std,S3@ambience_cov,S3@ambience_instability,S3@rssi_cnt_x,S3@rssi_entropy_x,S3@address_cnt,S3@address_entropy,S3@Unknown_cnt,S3@Recognizable_cnt,S3@label_entropy,S3@rssi_mean_x,S3@rssi_range_x,S3@rssi_std_x,S3@rssi_cov_x,S3@mble_instability,S3@center_from_max_distance,S3@center_total_distance,S3@total_distance,S3@path_tortuosity,S3@altitude_mean,S3@altitude_std,S3@altitude_range,S3@altitude_cov,S3@altitude_entropy,S3@speed_mean,S3@speed_max,S3@speed_std,S3@speed_cov,S3@speed_zero_count,S3@speed_entropy,S3@longitude_std,S3@latitude_std,S3@mgps_instability,S3@mlight_mean,S3@mlight_std,S3@mlight_cov,S3@mlight_range,S3@mlight_cnt,S3@mlight_entropy,S3@mlight_instability,S3@on_screen_ratio,S3@on_screen_transitions,S3@on_screen_entropy,S3@avg_on_screen,S3@std_on_screen,S3@cov_on_screed,S3@range_on_screen,S3@mscreen_instability,S3@usagestats_range,S3@usagestats_cnt,S3@usagestats_entropy,S3@usagestats_mean,S3@usagestats_std,S3@usagestats_cov,S3@usagestats_instability,S3@rssi_cnt_y,S3@rssi_entropy_y,S3@bssid_cnt,S3@bssid_entropy,S3@rssi_Uncommon_ratio,S3@rssi_mean_y,S3@rssi_range_y,S3@rssi_std_y,S3@rssi_cov_y,S3@wifi_instability,S3@hr_mean,S3@hr_std,S3@hr_range,S3@hr_cov,S3@hr_abnormal_cnt,S3@hr_entropy,S3@hr_instability,S3@wLight_mean,S3@wLight_std,S3@wLight_cov,S3@wLight_range,S3@wLight_cnt,S3@wLight_entropy,S3@wLight_instability,S3@step_sum,S3@step_mean,S3@step_std,S3@step_cov,S3@step_transition,S3@step_entropy,S3@step_frequency_mean,S3@distance_sum,S3@pedo_speed_mean,S3@pedo_speed_std,S3@pedo_speed_cov,S3@pedo_speed_max,S3@burned_calories_sum,S3@stride_mean,S3@pedo_instability
id02,2024-08-05,0.022222222222222223,0.005555555555555556,0.10656595882801999,4.0,4.0,1.1374405152101348,0.625,1.1513879572287273,0.16111111111111112,19.11111111111111,0.49999999999999994,0.5,104.88016291490044,0.9999999136514032,0.011111111111111112,1.6094379124341005,0.2,0.3999999568256878,1.999999784128439,7.915294431487742,0.6842105263157895,3.6011047291706,0.9736842105263158,3.6011047291706,0.9473684210526315,0.05263157894736842,0.20619205063323187,-73.23684210526316,66.0,15.4722743718636,-0.21126353795573724,200.84818716950417,23.243403541463895,27126.8096844034,93.9199727978623,288.82897722709765,74.98241633579127,24.80152748697406,165.2,0.33076458053720487,1.2553129643024268,3.3890517300056726,68.22,7.629669868914574,2.2512698172659062,0.04254112308564946,0.6612969970720551,0.07782836939686781,0.12200177883772662,4682.190768511701,24.000000794728596,67.23557111038062,2.8014820368317808,241.9875030517578,0.2222222222222222,0.42584844923858145,6.624856659697123,0.09444444444444444,0.07777777777777778,0.31270179766544404,2.4285714285714284,2.718042512920064,1.1191939759082616,8.0,3.2814042528153204,0.9972539209013367,0.26666666666666666,1.59640076319078,0.49999999999999994,0.4089431116791378,0.8178862233582758,5.97861749178048,0.13959390862944163,3.5627512775640966,0.8426395939086294,5.742732183296831,0.0,-74.9010152284264,63.0,11.513084544142819,-0.15371066078385248,54.672897854652646,95.11227828482866,10.934301311123654,58.0,0.11496203758655818,0.2889615980712933,1.423465044866776,3.482866430250868,18.98936170212766,41.828803748097215,2.20274932903145,195.0,0.2127659574468085,0.9366495087661943,7.522305662593424,15.932584269662922,15.932584269662922,29.995804108376007,1.8826703565905956,0.33707865168539325,1.1304186975766781,0.2655430711610487,11.874237403441011,0.1979039567240169,0.37401041693533127,0.37401041693533127,1.3466959635416667,0.4911080692591292,0.7452800626983427,41.41508564814559
id02,2024-08-06,0.29444444444444445,0.005555555555555556,0.6060833431207462,53.0,53.0,2.090535581155285,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9999999136514032,0.011111111111111112,1.6094379124341005,0.2,0.3999999568256942,1.9999997841284711,7.915294431487828,0.5454545454545454,2.9991191044180057,0.5636363636363636,2.9991191044180057,0.7090909090909091,0.2909090909090909,0.6029636624162399,-63.70909090909091,57.0,16.11173793150676,-0.2528954298609794,786.8186897118178,0.04722731895583351,21.978486998290716,8.63955425933785,2.5439376081857246,147.60719584569733,0.31190545852377444,10.100000000000023,0.0021130775958228213,0.012174532766399213,0.670021290801187,14.6379,1.0867323452132798,1.621937034140818,0.08531157270029674,0.581890334456331,0.0001498422140361695,8.181119683845384e-05,10.702302489102612,110.78250545925565,129.2851512101868,1.1670177585732269,342.02252197265625,0.6111111111111112,1.4255553730053516,8.468356970191879,0.42777777777777776,0.11666666666666667,0.6826784993880652,7.0,10.600171525198842,1.514310217885549,37.0,6.745345142898256,0.9980863333916131,0.3148148148148148,2.3937452046933387,0.25925925925925924,0.2990532844799017,1.1534912401367639,9.609193341462797,0.27607361963190186,3.4967472704627793,0.12269938650306748,2.6992176781954473,0.0,-70.66257668711657,54.0,13.574254257113248,-0.1920996218014811,19.253309617737134,,,,,,,,12.38125,8.970696652852554,0.7245388513157036,23.0,0.01875,1.0128288303945152,3.536286547546133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id02,2024-08-07,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9999999136514032,0.016666666666666666,1.6094379124341005,0.2,0.3999999568256973,1.9999997841284862,7.958785060232306,,,,,,,,,,,,,0.03622256535111881,13.590009377794948,7.3755009176175985,1.8425879854930223,147.97147147147146,1.8792254855025523,14.5,0.012699917536907527,0.5948561010816014,0.8322513513513514,11.0874,1.3799362984077703,1.6580763685960094,0.4644644644644645,0.9427296908217825,0.0001248808215587439,5.984210058401135e-05,15.367752082871583,0.0,0.0,,0.0,0.08333333333333333,0.0,,0.016666666666666666,0.03333333333333333,0.08476607571480994,1.0,0.0,0.0,0.0,1.139607027320392,0.9688768606224628,0.375,0.9002560512685369,0.75,0.405080178032509,0.5401069040433454,4.024071513012125,0.4148936170212766,3.453074025640604,0.1702127659574468,2.6239533500948706,0.0,-68.36170212765957,51.0,14.018112192559558,-0.2050579748055709,21.240590637537853,119.96774193548387,4.461186526443978,16.0,0.03718655077164918,1.0,0.6910645689482917,3.5078988547992487,11.764705882352942,10.108408915148207,0.8592147577875975,23.0,0.058823529411764705,1.0852280400722045,4.104938906952088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id02,2024-08-08,1.0,0.0,0.0,60.0,60.0,2.0,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9999999136514032,0.03333333333333333,1.6094379124341005,0.2,0.3999999568257029,1.9999997841285144,8.0892569464657,,,,,,,,,,,,,0.007120805433562202,0.4194671999035279,0.6889142793471481,0.6088815582412334,147.59164086687304,0.08633275570493368,0.9000000000000057,0.0005849433965085151,0.05270323492540749,0.20134860681114547,0.9415,0.14352399629866394,0.7128134560835675,0.0,1.6361498012771853,4.994287470821662e-06,5.590459204750645e-06,6.616132297242952,0.0,0.0,,0.0,0.16666666666666666,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.38461538461538464,2.6482788988482646,0.23076923076923078,2.346637368430798,0.0,-77.48076923076923,34.0,8.19589574729887,-0.10577974158836964,18.605741168228967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id02,2024-08-09,0.19444444444444445,0.005555555555555556,0.49260365753958385,35.0,35.0,1.7927367695417562,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9999999136514032,0.011111111111111112,1.6094379124341005,0.2,0.39999995682570294,1.9999997841285146,7.9152944314879425,0.8571428571428571,1.945910149055314,1.0,1.945910149055314,0.7142857142857143,0.2857142857142857,0.5982695885852573,-58.57142857142857,43.0,17.911346307037117,-0.30580347353478005,107.29216976627121,0.03387067465795493,21.133598755797603,5.612953183327815,3.7651478759115333,136.00865384615383,17.698459423812324,40.099999999999994,0.1301274508887643,0.6206299298211237,0.32739879807692307,15.6538,0.9296384302556402,2.8394680607141987,0.5691105769230769,0.30209796743248096,0.00012513246102100915,6.732539726423073e-05,34.47529866417703,0.0,0.0,,0.0,0.05555555555555555,0.0,,0.05,0.011111111111111112,0.1985152433458726,9.0,0.0,0.0,0.0,1.2724236833522014,0.992535751214262,0.38461538461538464,1.5247073930301436,0.38461538461538464,0.3638756650443401,0.9460767291152842,6.8029951920940785,0.38317757009345793,3.4521405961997558,0.1588785046728972,2.681922464743695,0.0,-70.92523364485982,54.0,13.42873257572247,-0.18933645876957494,21.3010001822693,,,,,,,,13.122302158273381,13.774891364730948,1.0497313046587728,28.0,0.03597122302158273,0.8772269392414742,3.9862212845822382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id02,2024-08-10,0.06666666666666667,0.011111111111111112,0.24493002679463532,12.0,12.0,1.3426800881577696,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9999999136514032,0.011111111111111112,1.6094379124341005,0.2,0.39999995682568845,1.9999997841284423,7.915294431487751,1.0,2.0431918705451206,0.8888888888888888,2.0431918705451206,0.6666666666666666,0.3333333333333333,0.6365141682948128,-70.11111111111111,57.0,21.06310330857384,-0.3004246113742703,160.2172824642456,0.04722297426268083,11.921274136051172,11.345123184570284,1.05078401901043,147.59978598180845,0.006538947508807414,0.19999999999998863,4.4301876627472444e-05,0.0083889527987859,0.8708738362760834,7.8447,1.0052710241635285,1.1543245212901754,0.018726591760299626,1.1624575800722392,6.00523384799288e-05,4.281761738384616e-05,4.9365040722904165,0.33375000953674316,1.3760865418708936,4.123105625617661,6.007500171661377,0.1111111111111111,0.21455915517640523,6.913683156144084,0.1111111111111111,0.06111111111111111,0.34883209584303193,3.3333333333333335,1.699673171197595,0.5099019513592785,5.0,2.4011815110602415,0.9997891822379008,0.32,1.7697916864965646,0.36,0.3726317758378784,1.0350882662163288,7.440537140589559,0.28313253012048195,3.5253394669520066,0.0963855421686747,2.553906367821473,0.0,-69.0421686746988,55.0,12.632599065602918,-0.1829693259654554,18.48546253825986,78.43037974683544,5.063354429984182,26.0,0.06455858617959173,0.0,0.8276270801916035,1.9456161005523085,0.0,0.0,,0.0,0.0070921985815602835,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id02,2024-08-11,0.6833333333333333,0.005555555555555556,0.6243313065714509,123.0,123.0,2.7494815384659903,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9999999136514032,0.011111111111111112,1.6094379124341005,0.2,0.39999995682570294,1.9999997841285146,7.9152944314879425,,,,,,,,,,,,,0.050880003894940316,9.277582121935339,7.467599007520793,1.2423781877671352,147.6039979497693,0.25484421628307874,12.100000000000023,0.0017265400654649207,0.004395613028187915,0.5633069707842132,7.758,1.03740081601213,1.8416260934387203,0.01230138390568939,0.7656218860760985,6.0244561986822267e-05,4.1590822635803423e-05,6.271514648207709,0.0,0.0,,0.0,0.05555555555555555,0.0,,0.03888888888888889,0.022222222222222223,0.1643967570485273,3.5,1.5,0.42857142857142855,3.0,1.7665151506404646,0.9736182116330665,0.375,1.511086176073611,0.4375,0.32471299307440593,0.7422011270272135,6.015373603274614,0.2468354430379747,3.2766949659988915,0.0949367088607595,2.5517820734662298,0.0,-74.18354430379746,51.0,11.139983073638334,-0.15016784622769874,17.623245879469685,72.18313404657017,5.204605840863113,39.0,0.07210279672125726,0.005663939584644431,0.9213391784337177,2.071540103477005,0.0,0.0,,0.0,0.005917159763313609,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id02,2024-08-12,0.8722222222222222,0.005555555555555556,0.38214041530101694,157.0,157.0,2.602049966423337,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9999999136514032,0.011111111111111112,1.6094379124341005,0.2,0.39999995682570294,1.9999997841285146,7.9152944314879425,,,,,,,,,,,,,0.056050554762553884,3.1969833525899474,2.5320764537210314,1.2625935318389763,147.59673239436617,0.05265378756529549,0.9000000000000057,0.0003567408757031894,0.03137889528112649,0.21800292957746478,7.1268,0.6709424022821556,3.077676082530552,0.0,0.2854409349077911,3.957348624758436e-05,2.2795843139720284e-05,6.828126418948414,0.0,0.0,,0.0,0.05555555555555555,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.3333333333333333,0.2013888888888889,2.99274892968848,0.09722222222222222,2.397702384248862,0.0,-75.32638888888889,50.0,10.115190626197856,-0.13428482070364997,15.481412239274114,,,,,,,,0.0,0.0,,0.0,0.006172839506172839,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id02,2024-08-13,1.0,0.0,0.0,129.0,129.0,2.0,0.25,0.5130308358569238,0.007751937984496124,0.0,0.0,0.20930232558139536,3.7825770896423094,0.9999999136514032,0.01639344262295082,1.6094379124341005,0.2,0.3999999568257016,1.999999784128508,7.956646176851488,,,,,,,,,,,,,0.0103061994389945,1.1377583051157025,1.254988037373527,0.9065889643831458,149.89982638888893,0.005889998421419729,0.20000000000001705,3.929289688527829e-05,0.006986823513747229,0.15386467013888888,1.3934,0.16231279936243587,1.0549062316639755,0.0026041666666666665,1.0791908981207896,1.0087787097476653e-05,4.752661278832475e-06,4.704469741122286,0.0,0.0,,0.0,0.07692307692307693,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9837920971115445,0.8571428571428571,1.7478680974667578,0.2857142857142857,0.33562021718924134,1.1746707601623447,11.097744179495797,0.22115384615384615,2.836090008559171,0.10576923076923077,2.3290164426396975,0.0,-78.95192307692308,32.0,8.308220914450555,-0.10523139387441939,15.429446599053628,118.55724137931034,9.865920058307205,44.0,0.08321651164893692,0.9544827586206897,1.4076871469944838,5.097381864201026,1.35,11.50010869513849,8.518599033435917,138.0,0.03125,0.07586122011969729,10.560713181503242,2.5166666666666666,2.5166666666666666,14.855404927350703,5.902809904907564,0.05555555555555555,0.19046679097038907,0.041944444444444444,1.9504720052083333,0.032507866753472225,0.19318472272598602,0.19318472272598602,1.611279296875,0.10349612765842015,0.7750219888245033,106.89486922015861
id02,2024-08-14,0.45294117647058824,0.0058823529411764705,0.6887115526621062,77.0,77.0,2.4680314826916736,0.125,0.0,0.0,0.0,0.0,0.0,1.125,0.9735391019980115,0.16,4.015009647798243,0.1,0.18442510807118975,1.8442510807118975,16.546178068215664,0.75,2.4260151319598084,0.75,2.4260151319598084,0.8125,0.1875,0.48257756517701206,-65.6875,53.0,16.75827687293655,-0.2551212464005564,158.78799071428037,0.9857089763087171,4.321509045081866,3.0301919571356666,1.4261502591957362,149.89838440111427,0.02037687754025186,0.4000000000000057,0.00013593793970270693,0.07062071281907971,0.16073632311977717,4.8385,0.2682455067150828,1.6688543168627301,0.1331476323119777,0.27517363772648806,0.00019843362522854708,7.111436150014542e-05,5.197017187772393,3.44625006781684,14.209253041900858,4.123105625617661,62.032501220703125,0.1111111111111111,0.2145591551764052,6.913683156144084,0.1,0.0375,0.3250829733914482,5.333333333333333,3.6817870057290873,0.6903350635742039,9.0,2.556210794523437,0.993891762596277,0.5294117647058824,1.9869667702348364,0.29411764705882354,0.30579856605554384,1.039715124588849,9.318034926188226,0.23121387283236994,3.4132221533792126,0.09826589595375723,2.696062995418907,0.0,-73.5028901734104,57.0,12.523561275556574,-0.17038188901158283,18.298453079478204,,,,,,,,3.0268456375838926,4.912586640422964,1.6230053424013782,11.0,0.013422818791946308,0.5883313578629603,4.222123806804733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id02,2024-08-15,0.1,0.00625,0.3250829733914482,16.0,16.0,1.4667012161726596,0.25,0.2145591551764051,0.005555555555555556,1.8888888888888888,0.05555555555555555,0.9444444444444444,3.0363978879410123,0.9142731929878427,0.2,4.390942530105601,0.1,0.16205161459163295,1.6205161459163293,16.952462330218506,0.5161290322580645,3.1744004444151295,0.532258064516129,3.1744004444151295,0.7580645161290323,0.24193548387096775,0.5533006705788672,-75.98387096774194,58.0,16.340620211196896,-0.21505380027472035,789.717386254353,0.5812389072557231,85.14771632869943,3.909027673535882,21.782326307165714,145.10387434554974,17.11746347068031,76.2,0.11796696365196188,0.36497658538089417,0.32528968586387436,14.748,0.8074483009553046,2.4822437846775185,0.0005235602094240838,0.09145035842349526,0.00071029986259937,0.0005242056635873763,126.33439099840717,22.17000148031447,56.28691068982285,2.5388771732740745,204.9975128173828,0.2777777777777778,0.6336632569776562,7.387259611416697,0.4176470588235294,0.07058823529411765,0.6795211639134511,11.833333333333334,12.798654443165326,1.081576431816788,36.0,5.3060144780995175,0.9993783388540088,0.3469387755102041,2.296410452383087,0.28571428571428575,0.3050849552400575,1.0677973433402013,9.181150596240343,0.3356643356643357,3.639191641635837,0.11188811188811189,2.550822721556475,0.0,-67.36363636363636,54.0,15.180289693166857,-0.22534842999303029,18.951174282449514,,,,,,,,5.460431654676259,7.907983569167364,1.4482341450780811,17.0,0.02158273381294964,0.6641570020099443,4.162179361892056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id02,2024-08-16,0.7611111111111111,0.005555555555555556,0.5497957852608977,137.0,137.0,2.7445257028060035,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9734475005300218,0.13666666666666666,3.8494382850895184,0.1,0.11620048902902282,1.162004890290228,11.917392223485836,,,,,,,,,,,,,0.05095265798926741,1.111491693615144,0.693029441934431,1.6038159800436078,149.89858310626704,0.01677412169812547,0.20000000000001705,0.00011190313711126845,0.042126374420624654,0.053898474114441416,6.1693,0.2597190736514747,4.818672103778281,0.5869209809264305,0.06959197579125072,1.1908068075462238e-05,1.3937374620600451e-05,10.403166284581404,0.0,0.0,,0.0,0.05555555555555555,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8898281083200802,0.5,0.8675632284814613,0.6666666666666666,0.3525277099159411,0.5287915648739118,4.282672365856722,0.2536231884057971,3.196367434287243,0.10869565217391304,2.485800811089714,0.0,-75.02173913043478,55.0,10.693671019531882,-0.14254096403896452,17.432867012851602,90.54081632653062,15.589222053443534,127.0,0.17217894299982714,0.19387755102040816,1.4956990143458835,3.4925763512628074,0.0,0.0,,0.0,0.01639344262295082,0.0,,,,,,,,,,,,,,,,
id02,2024-08-17,0.24705882352941178,0.01764705882352941,0.559080803229012,10.5,16.0,1.9785760394196277,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9639944786520207,0.19777777777777777,4.087261932449646,0.1,0.2148552907535594,2.148552907535594,19.18542154446291,0.6666666666666666,2.1972245773362196,1.0,2.1972245773362196,1.0,0.0,0.0,-83.0,22.0,6.182412330330469,-0.07448689554615023,31.536072341717787,0.010716056283354819,2.384159483373894,1.8339748532994695,1.2999957328120382,149.86617492096948,0.15385531967441807,1.0999999999999943,0.0010266180461038137,0.321657042610439,0.13316332982086407,0.9732,0.16010304118770813,1.2023057804508515,0.13645943097997892,1.2927576592129983,1.1851930877143503e-05,5.148154137584099e-06,8.684445593287066,0.0,0.0,,0.0,0.05555555555555555,0.0,,0.04375,0.0125,0.1796839838811405,7.0,0.0,0.0,0.0,1.2466863476531396,0.973728147711648,0.36363636363636365,1.2406842919533958,0.45454545454545453,0.36773934280931525,0.8090265541804936,5.527441886834743,0.29605263157894735,3.5833356903685525,0.1118421052631579,2.5350443557009927,0.0,-69.00657894736842,53.0,14.059786210906584,-0.20374559100560594,18.590631362082675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id02,2024-08-18,0.75,0.005555555555555556,0.5623351446188083,135.0,135.0,2.7492758725444864,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9310763696523986,0.13333333333333333,3.665742600045369,0.1,0.1105616377094296,1.105616377094296,11.134165900623655,0.6666666666666666,1.7351264569629226,0.6666666666666666,1.7351264569629226,0.5555555555555556,0.4444444444444444,0.6869615765973234,-62.0,46.0,20.0,-0.3225806451612903,118.73673875606755,0.010689116781908415,1.9125812092112777,1.2974719046387218,1.4740829472865016,149.93434496712194,0.6850591269751164,14.400000000000006,0.0045690607253817545,0.018915110583318677,0.09679119878603945,3.0351,0.14635065129501787,1.5120243692665842,0.12341932220536166,0.2704629934974971,1.0844228102143197e-05,4.854955001364018e-06,4.815324852572558,0.2250000105963813,0.6363961330389851,2.8284271247461903,2.0250000953674316,0.1111111111111111,0.34883209584303176,5.737672647170795,0.14375,0.025,0.41171285395367974,11.5,3.5,0.30434782608695654,7.0,2.1587122710355557,0.9830933608321575,0.6,1.6434177197931799,0.4,0.3786501098539674,0.9466252746349185,8.233189991627535,0.2389937106918239,3.272215625116647,0.1069182389937107,2.5942569268127786,0.0,-74.74842767295597,52.0,10.831452310886467,-0.14490542006150176,18.00781753160253,,,,,,,,0.0,0.0,,0.0,0.00684931506849315,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id02,2024-08-19,0.7705882352941177,0.0058823529411764705,0.5385645927066908,131.0,131.0,2.7401888633635325,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9798811161408767,0.13,3.826302666845751,0.1,0.1283666023576504,1.283666023576504,12.454479664342712,,,,,,,,,,,,,0.007103182639173858,2.370416836743629,1.9851490703680117,1.194074980124387,149.9,0.0,0.0,0.0,0.0,0.150067695473251,1.7394,0.15504238307981388,1.0331496235140734,0.0,0.8774577002529621,1.407441745513966e-05,4.857596255793564e-06,4.55796619578388,0.0,0.0,,0.0,0.05555555555555555,0.0,,0.006666666666666667,0.013333333333333334,0.040048630190433046,1.0,0.0,0.0,0.0,1.06094205156137,0.9685127864794645,0.6666666666666666,1.3296613488547582,0.3333333333333333,0.4469483560199911,1.3408450680599735,9.088960464527675,0.22666666666666666,3.1325202707573783,0.1,2.467234070729538,0.0,-75.84666666666666,54.0,10.624334750415617,-0.1400764887547106,16.625596131867603,,,,,,,,0.0,0.0,,0.0,0.006802721088435374,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id02,2024-08-20,0.9235294117647059,0.0058823529411764705,0.2700635365403538,157.0,157.0,2.4573751824473,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9476491473387044,0.09666666666666666,3.4511046099513325,0.1,0.10666749459897734,1.0666749459897733,10.088221729371384,0.7777777777777778,2.1972245773362196,1.0,2.1972245773362196,1.0,0.0,0.0,-69.11111111111111,25.0,7.355186294860163,-0.10642552516678691,32.47764339781431,0.04661392896041085,1.2586602546808843,1.1562196444682058,1.0885996105521933,149.59999999999997,2.842170943040401e-14,0.0,1.8998468870590919e-16,0.0,0.09906213176218533,9.9455,0.36945573952356875,3.729535524336454,0.12533476164970542,0.06939117893441578,1.298207652753999e-05,6.881364909089214e-06,5.505835908781167,0.9450000127156576,2.677500032911114,2.8333333300353627,8.977499961853027,0.16666666666666666,0.4258484492385814,6.376711114719737,0.05555555555555555,0.03888888888888889,0.2145591551764051,2.5,1.5,0.6,3.0,2.131026507823095,0.9565065838984286,0.4666666666666667,1.8413903748459728,0.26666666666666666,0.2572285303863988,0.9646069889489955,8.18724923684038,0.2080536912751678,3.055862095440076,0.10067114093959731,2.497380673379362,0.0,-76.74496644295301,47.0,7.998451496455787,-0.10422118696737319,16.895485984545804,74.27991452991454,2.283502331655865,14.0,0.03074185459295644,0.0,0.12693054534140227,1.1615744803026489,0.0,0.0,,0.0,0.016666666666666666,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id02,2024-08-21,0.6888888888888889,0.005555555555555556,0.6199868019113608,124.0,124.0,2.7511775860608245,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.966807720450797,0.13,3.8327903125245903,0.1,0.15538166272434556,1.5538166272434555,13.946528089400227,0.7647058823529411,2.833213344056216,1.0,2.833213344056216,1.0,0.0,0.0,-77.29411764705883,33.0,7.637097584525874,-0.09880567651213078,46.73548555914541,0.0054599134656167165,1.2719835748304371,1.0815945656940582,1.1760262256996517,149.59999999999994,5.684341886080802e-14,0.0,3.799693774118184e-16,0.0,0.08611504751847941,2.8569,0.11832964800600833,1.3740879371937407,0.006863780359028511,0.26568676747188014,6.330806885432456e-06,4.526989586960673e-06,3.533784388156619,0.6675000190734863,2.7521730837417873,4.123105625617661,12.015000343322754,0.1111111111111111,0.21455915517640523,6.913683156144084,0.06470588235294118,0.023529411764705882,0.23972422438085653,5.5,4.5,0.8181818181818182,9.0,2.4563620460931546,0.9207777246616459,0.625,2.1873223188492537,0.1875,0.24432141644388544,1.303047554367389,11.928401666035347,0.2556390977443609,3.208491497680223,0.12781954887218044,2.498811394313769,0.0,-74.9172932330827,45.0,10.260549394473006,-0.1369583570318055,17.996298418337982,82.45475113122171,9.350586767784428,45.0,0.11340264374703574,0.04751131221719457,1.2997594467746094,2.682213730393112,0.0,0.0,,0.0,0.010638297872340425,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id02,2024-08-22,0.2833333333333333,0.005555555555555556,0.5960740318257864,51.0,51.0,2.0596744242181466,0.5,1.011929620958948,0.07777777777777778,15.222222222222221,0.5222222222222221,0.4777777777777778,45.26841647157632,0.8506902065888964,0.16777777777777778,4.247732714113691,0.1,0.09419499652883741,0.941949965288374,11.900629904976167,0.17346938775510204,5.576283943419748,0.9251700680272109,5.576283943419748,0.9965986394557823,0.003401360544217687,0.022727473318271,-72.98639455782313,59.0,12.920471756176216,-0.17702575712162397,164.4667609698573,80.6210705483642,85214.5059541795,181.1732909823761,470.34806009274774,96.4172076249356,50.159841289000575,196.1,0.520237440230826,1.641086621712949,10.82708897475528,75.52,20.75854931976721,1.9172789073931484,0.04276146316331788,1.1117225539694733,0.15329333391319186,0.4110941127682371,11633.97796516873,34.83375055260129,75.18716471058109,2.1584573443230997,297.0,0.3888888888888889,0.9608919796672832,8.601935659172767,0.23125,0.16875,0.540782324742304,2.642857142857143,2.495915029950878,0.9444002816030349,9.0,4.311166842773354,0.9996392431320912,0.2,2.0117538440407263,0.25000000000000006,0.2553848041439008,1.021539216575603,7.306054207680781,0.14657210401891252,3.870309059520062,0.7139479905437353,5.482182322609075,0.0,-71.66193853427896,61.0,14.739555921792071,-0.2056817918027924,49.280067281425865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
